"id","section_id","title","order_number","url","description_id"
"56359937-89ca-4007-82f7-890d21c04ea6","9e0be2f0-c846-4d75-bef0-4eea53dc0276","Проект: Модален прозорец","53","https://www.loom.com/embed/a76a1179db1044189c769de602eb65eb?sid=c21dd7b6-f714-4b98-8ab9-b9787c3af050","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
"570661e8-084d-4082-be94-8d9492787a8d","249c6614-b5f4-458b-9837-d1f4454c974d","Имплементация на responsive grid подредбата ни","62","https://www.loom.com/embed/c61b94c8d87e4b7aa707565bc90dda83?sid=d48079bc-f93e-424e-8879-d45337774a0b","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
"5755a5d5-1573-4fdf-a5d1-67c91af54e35","4bf105e9-3fe2-49d7-8658-af7c71fc5d78","Препратка към CSS от Codrops","7",,"a2e610df-5d70-4a35-bf1b-ab76ef7dc814"
"5a099c70-1d10-48f1-a00a-c338c2b13287","2b4b56cc-97fe-4211-b3e8-3c175ef37532","Maps Итерации (Карти)","78","https://www.loom.com/embed/259ee8d3900c414d8b3680e158723fca?sid=135e12df-00a2-43fd-98d4-66ec79878aaa","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
"5ba1e9bd-34ed-4833-82a9-6dbecc87ef99","a31fdcd6-2c9e-4627-a639-9d2b5efb5074","Изглед за мобилната навигация","86","https://www.loom.com/embed/4478316a3a43407495f79278886f63ed?sid=8a03b31e-692c-4e21-aad8-8dec1ddae26b","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
"5bac79ca-c5c5-4f1b-b2b9-64ef7d298e38","9e0be2f0-c846-4d75-bef0-4eea53dc0276","Обработка на събития при кликване","47","https://www.loom.com/embed/8d242b109bf4407cad5473929fa63ac3?sid=9ecddd2b-c230-49ef-8754-99c7a34dac8e","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
"5e45ba8a-d19f-4522-9bae-6f72cc7620c7","9e0be2f0-c846-4d75-bef0-4eea53dc0276","Портфолио проект #4","60","https://www.loom.com/embed/0bbd7976967f4483891c265ab65445f5?sid=61fa4e1f-3230-4ef5-8086-2a6680d92eea","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
"5e83a0d4-fa2e-477d-9df1-48dec86771a8","66bd1026-a3a7-4a45-92e5-ea06b91764bf","Работа с цветове 1","16","https://www.loom.com/embed/2a19e38480d24be0970a8bca75dac62f?sid=31efb0d3-0500-4828-85c2-3e3685c50c29","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
"5ecc01f7-b2f1-4e23-abfc-d406117e8de9","bf7c2023-a1ce-433c-801c-750caf99ebfa","Типове данни","5","https://www.loom.com/embed/2bd6d4a3c293405a8790f7eb930aea1e?sid=7a677599-7a03-4fe6-b40b-99f0b6bedf5c","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
"604da3ca-2c0f-420d-baa6-dd6cc709d2ff","00950471-14e8-48ce-b191-4db30386af72","Адаптиране към по-малки екрани","25","https://www.loom.com/embed/c31b5c3db265458bb2e2135c1a5d9c6e?sid=1af8823c-6063-4383-ad19-957ea818de69","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
"6095e96e-f0f9-4e83-8027-3ad0899f7b6a","9b649395-a843-45bf-b3bb-849884262530","Въведение в секцията","36","https://www.loom.com/embed/9facb3ec8ea8427e8395eee84c8fdeb1?sid=0807381a-0941-4ad6-b027-a9b5a53b6fa2","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
"610c27d6-287b-4a31-ac34-b437b4c9f984","cdb18736-9ed1-4ad9-a6d1-f623ec08ed43","Тернарен оператор","33","https://www.loom.com/embed/dc53ab6b4e7c42f48bd2f2a71a9ee33c?sid=0076cd8a-58f7-4073-8176-ebf071786b6e","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
"6176d025-b7c4-4937-8c08-5ebdb3404be0","b0ab7cfc-ff3f-4939-ab86-6ee10085dc4b","Предизвикателство #2","10","https://www.loom.com/embed/c7194715d3fc4a92916fd014c1fb49cf?sid=cecf769c-b847-4c25-bed1-d82e310d1fab","f1ccb3b6-fdc1-4357-88a4-6a0ebcf1dc45"
"63a88371-4874-4cea-a26c-06a97eaf0593","ac357ecf-4898-4449-9dcd-89470fc6affc","Функции, които извикват други функции","28","https://www.loom.com/embed/d2e2682b8f2a4401ad3888462406d84a?sid=392bab3a-3a86-4afb-a7fa-5e514706cee5","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
"63eb329b-893c-4171-b3c0-03780575130d","2b4b56cc-97fe-4211-b3e8-3c175ef37532","Предизвикателство #9","69",,"015416de-fb27-4771-bd5d-c0bca1e04b4c"
"650aeafc-40c2-4de1-bbed-6b8718ec025a","b0ab7cfc-ff3f-4939-ab86-6ee10085dc4b","Какво е HTML?","0","https://www.loom.com/embed/0a56b877d5304684b6186748a6c361f3?sid=1b33304d-5666-4a7f-9896-ce7f872c8bd8","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
"65396b56-bb30-4c9f-93f2-b32b099f018c","e93f82ed-8eab-4625-bc54-add9f03fc6fd","Циклиране на масиви, прекъсване и продължаване","39","https://www.loom.com/embed/d4b7922cb50943f49bbd0948d35f16e5?sid=b924636b-3ed5-4491-a51c-e83adbeae639","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
"66ab885d-d147-419f-bf28-31d53d58c13a","b0ab7cfc-ff3f-4939-ab86-6ee10085dc4b","Предизвикателство #1","9","https://www.loom.com/embed/7e320bd63408403b932fb9930bc8f312?sid=8d9a4726-a9b7-4425-9eef-645cecf74d94","f1ccb3b6-fdc1-4357-88a4-6a0ebcf1dc45"
"67a34c9f-5c81-4929-af3e-d36af7369e6d","9b649395-a843-45bf-b3bb-849884262530","Въведение във Flexbox 1","38","https://www.loom.com/embed/52c8b82d681547af875120b032f57d53?sid=88d5764e-f383-48b1-95b1-894b3bf587b3","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
"68528477-4bdb-490b-9d60-6ebcffadae04","2b4b56cc-97fe-4211-b3e8-3c175ef37532","Шаблон Rest и параметри ","65","https://www.loom.com/embed/d22ff37d94a84afaa77bc548681bb2e9?sid=162bde6a-9652-429a-ad0d-6cb6ad29db70","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
"6b80b641-c08e-4543-800b-c3daaafda412","66bd1026-a3a7-4a45-92e5-ea06b91764bf","Умение на разработчик #2","33","https://www.loom.com/embed/a5f2aed8744b4772b0a734ff0f525f48?sid=0701013f-9af4-4814-a568-c6d75a99523a","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
"6ca6132d-ea31-4c96-a488-283f55580ced","caf98f55-c7be-4510-b33c-8fdde3edbe4e","Добре дошъл","0","https://www.loom.com/embed/6a6eba497e034687a53e0ff169757ed5?sid=bc7a70de-20ec-4b64-819a-5d0256971078","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
"6d86377c-ef2e-4242-9642-ed739a9d19b9","00950471-14e8-48ce-b191-4db30386af72","Стилизиране на линкове","21","https://www.loom.com/embed/5d2d512863ea4fa39273d1c714a7e213?sid=2651a9e6-a855-4fba-a552-ca7ca7642e90","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
"6f1c7aa4-fd34-4388-a156-8c1f59801df5","66bd1026-a3a7-4a45-92e5-ea06b91764bf","Псевдоелементи","31","https://www.loom.com/embed/f4e5b4258f4541688200716ada8643e4?sid=f5db71c8-5a84-47fd-ae32-124940bfdbb9","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
"6f9b3f27-9a50-474a-a64a-55a6c7e35e28","9b649395-a843-45bf-b3bb-849884262530","Изграждане на опростено Flexbox оформление","43","https://www.loom.com/embed/ac48e26882d847379d3bf62b6e087e27?sid=1fc5a0bf-7466-476f-8927-03ab87448ec0","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
"71f83584-c9ae-4b77-889d-9cef3dfb47d4","a31fdcd6-2c9e-4627-a639-9d2b5efb5074","Настройване на Git и стартови файлове","70","https://www.loom.com/embed/fe1349cbbe0c451c9e14a17a56195a7c?sid=db852b21-06ff-47df-bc74-5c6a6e5ce7d7","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
"727476c1-edfd-46aa-bc0a-98f16be487d4","66bd1026-a3a7-4a45-92e5-ea06b91764bf","Комбиниране на селектори","14","https://www.loom.com/embed/6676a243b7d64fdb94c6e8210b796b1e?sid=53d3e3e1-7a2f-4903-b202-bd140e8106c1","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
"72abc7e9-73ee-4588-8ec2-18ff80ea7bd5","a31fdcd6-2c9e-4627-a639-9d2b5efb5074","Изграждане на раздел ""Цени""","79","https://www.loom.com/embed/b8fae44af6a142a5a50a149fd007b897?sid=864a94f8-ceb3-456c-a6a3-ef1e07661d53","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
"732e3f7f-867b-4598-8e69-ddf8aa101f51","b254fd10-03b6-41bf-b6a7-a8e21a614ab2","Нотации","35","https://www.loom.com/embed/93a4069e36404bb180943c597155308f?sid=88ed7dda-3aa5-4d2d-b600-97228f4e9d1f","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
"73f59223-7220-4ca0-b6ee-39354777d39b","a31fdcd6-2c9e-4627-a639-9d2b5efb5074","Изграждане на заглавието","72","https://www.loom.com/embed/d0ab860f1a994b74a34fbcac109b07f6?sid=af4435d9-41b5-4c48-8b42-8e12cb1bd8b9","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
"740ddcd2-2e58-4ba4-b5ae-d0d316f55cdb","9e0be2f0-c846-4d75-bef0-4eea53dc0276","Имплементиране на високи резултати","51","https://www.loom.com/embed/570e7011c1ea42cf9807de2440fbd965?sid=8c727bf6-d67a-4b18-bb7c-66de0644e8a8","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
"74850da0-fced-40fc-82f6-c442a318ed19","a31fdcd6-2c9e-4627-a639-9d2b5efb5074","Изграждане на раздела CTA","81","https://www.loom.com/embed/b85959e6c3d14b599b6b9b5eb653bbb8?sid=0eca81d2-40ff-4ffa-9c33-abf50e15251c","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
"7501a3c5-d631-4514-a50a-ee17544cde0f","a31fdcd6-2c9e-4627-a639-9d2b5efb5074","Изграждане на частта с функциите","80","https://www.loom.com/embed/4f81dcfb3de949d99fa2e9a6a3736108?sid=069e84e8-a19b-4bf7-bc40-9b6260485db2","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
"763be5c1-9e8d-4e11-92da-130b8a6bc569","4bf105e9-3fe2-49d7-8658-af7c71fc5d78","30 CSS селектора от Tutplus","5",,"7a11f11f-e7b5-47a6-9e85-78e66a6d805f"
"764d55ca-8ec0-4629-a76d-f2e4c484779a","cdb18736-9ed1-4ad9-a6d1-f623ec08ed43","Филтриране на въпросите по категория","43","https://www.loom.com/embed/e8200c2df64543aa85397d82a4cb19b7?sid=84b3d712-4d2c-4128-8ae5-beb297715ffd","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
"76ac3485-717a-43ff-80cc-87d6d629c5fd","8c25c482-89ab-4138-bdc3-778f6d92904e","Ръчно и принудено преобразуване на типове","13","https://www.loom.com/embed/516006f971374a0ca51a4e8587175641?sid=f6d732a1-69db-4c40-a6ea-aec5f6560fe1","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
"76e6e4f8-23ba-4a49-9f4c-86a5fc14bae9","00950471-14e8-48ce-b191-4db30386af72","Центриране на приложението","20","https://www.loom.com/embed/4bc74dd89c8a46be98568e693d1c56fc?sid=959a1893-0ff4-499d-b054-407b355e9db8","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
"772583b2-80b1-410c-b003-28ffec9596f7","13e1047d-4530-4c0a-887b-c43de1b48a19","Работа с текст и листи","6","https://www.loom.com/embed/48f84b79ff24475b8fd4512ab1cfe1b9?sid=9653492d-2339-4d59-8278-6e8af56003f2","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
"7782d2ee-077f-45bc-92dc-ac5f00c3fabc",,"Изпит","1",,"cf284d8b-dfe7-4272-ae22-b7bdab9a5f3b"
"7a078ae9-c1ec-440e-9d1b-cac61044a496","a31fdcd6-2c9e-4627-a639-9d2b5efb5074","Изграждане на навигацията","73","https://www.loom.com/embed/52ffb644925e4044a4a33876c2392ec3?sid=f1930ebe-6eca-4e0e-8518-a09d89b3c773","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
"7a259e68-6c3a-4767-949c-a17f767861c0","00950471-14e8-48ce-b191-4db30386af72","Block и inline елементи","16","https://www.loom.com/embed/ba7a9c1018d64f279107c7230c740fe7?sid=c7c4c180-56dd-4e34-942b-725d75a4f030","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
"7b24add3-4153-47dd-8c27-f962db7bc9a7","249c6614-b5f4-458b-9837-d1f4454c974d","Въведение в проекта","57","https://www.loom.com/embed/15ea21e0d99b4037aacf87891e1b8ba6?sid=d4d890a6-3bb3-4f31-87e3-17644cbf0e84","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
"7bf8898c-baee-4bea-a7ee-f90d6a17e328","4bf105e9-3fe2-49d7-8658-af7c71fc5d78","Препратка към CSS от MDN","4",,"acd9b37f-1fb5-4644-b30b-337b92c708e4"
"7eb3da66-70c5-4afd-910e-c489318667ea","efd084e0-2f8d-40d3-81c5-c0090e40a018","Awwwards","27",,"37300147-82f0-4abc-9cdb-0cda669fe962"
"7ebedf4a-14d4-46e8-8e4e-d7199e31fbd4","b254fd10-03b6-41bf-b6a7-a8e21a614ab2","Въведение в масиви","31","https://www.loom.com/embed/c7ce03fc3f6b49a6bcd6977514255931?sid=8f921ae0-0639-4b42-abc2-183c1f58082e","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
"7ffd7c1a-2ff9-4cd1-8d48-4591408bd615","ac357ecf-4898-4449-9dcd-89470fc6affc","Предизвикателство #5","30",,"35549224-2b20-4b71-be20-74ab83bfa906"
"84fc1854-80b7-43ea-abc2-eae91bfec53b","66bd1026-a3a7-4a45-92e5-ea06b91764bf","Портфолио проект #1","35","https://www.loom.com/embed/b8193257074146268877c5ce621d81b9?sid=3da75bf5-1fda-448f-b943-1c5002ab3d89","f1ccb3b6-fdc1-4357-88a4-6a0ebcf1dc45"
"850039c2-36ed-44d0-be68-c8d2305fc608","9e0be2f0-c846-4d75-bef0-4eea53dc0276","Да упражним всичко научено. Стъпка 1 - HTML","56","https://www.loom.com/embed/0d6312ba25e547dcb3663287ffb308d7?sid=7e9a2e87-e8a9-4c50-a36c-341411b4d837","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
"855ce3a0-a54a-416e-86d8-00cc71f8f710","2b4b56cc-97fe-4211-b3e8-3c175ef37532","Sets (Множества)","75","https://www.loom.com/embed/33c937e7fc004f94bd08f92750b7587d?sid=49d71a11-61d4-4cff-a314-b6611326283f","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
"856d37c4-80f1-4e6b-bda7-4a816f7eb4a0","00950471-14e8-48ce-b191-4db30386af72","Фонтове","12","https://www.loom.com/embed/7812fc373b974f8cb4967f7090ae383b?sid=e22bec7b-7f42-45af-a46b-d237fb756a96","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
"85888624-251c-4ce1-ac59-c6bd13f9c2b4","b254fd10-03b6-41bf-b6a7-a8e21a614ab2","Въведение в обекти","34","https://www.loom.com/embed/823edd02f0fc470f9bbe532cb1376131?sid=9b6ae618-b664-4e42-b5af-3d653dbbc837","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
"8885ce08-11a4-482b-a909-e71841e833e3","b254fd10-03b6-41bf-b6a7-a8e21a614ab2","Предизвикателство #7","37",,"50570791-3759-4e9f-94f0-2151bab69090"
"88bb7db6-05da-44bd-aaa5-a506d6512f56","9b649395-a843-45bf-b3bb-849884262530","Предизвикателство #7","51","https://www.loom.com/embed/cd60a954533f4d59b19348ccb2e7dca5?sid=22442348-ed49-4c76-9419-ed3ced991d0c","f1ccb3b6-fdc1-4357-88a4-6a0ebcf1dc45"
"890e4d43-8a33-4c58-8c9b-5459a1f96d8f","bf7c2023-a1ce-433c-801c-750caf99ebfa","Кратко въведение в JavaScript","2","https://www.loom.com/embed/687b7bd5e5504e5f9a23f6bce882aeb5?sid=f1e90384-acbe-4b89-81e8-afd17562d2f3","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
"8a8bec62-dff0-45d5-8a8e-6ba2c51ad6dd","9e0be2f0-c846-4d75-bef0-4eea53dc0276","Манипулиране на елементи","46","https://www.loom.com/embed/5dccd293fe8f48b9985a075629429be9?sid=5ab6148a-4a09-4653-a032-e7a679810aa7","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
"8b6d5b25-6a74-4089-954a-0dddfcd67b11","2b4b56cc-97fe-4211-b3e8-3c175ef37532","Maps Основи (Карти)","77","https://www.loom.com/embed/1e59531f967e46f1b77a0ac43bf896b6?sid=98bde91c-ccb8-4580-a6a0-a31be6601889","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
"8c0c801e-8476-4c16-b787-538eeef98394","249c6614-b5f4-458b-9837-d1f4454c974d","Изграждане на навигационната лента","64","https://www.loom.com/embed/02cc50f8808e49558cc620eaea29f4ea?sid=6acac34a-dde1-45a1-9d27-2afc08d4f0a3","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
"8ec1cc5c-f9b3-4a68-b294-bfe9c46272f3","8c25c482-89ab-4138-bdc3-778f6d92904e","Предизвикателство #3","18",,"bbb7d8fe-bcc7-4cb7-9beb-6fc9209d2985"
"8fa8ada5-5311-49d0-bdcd-4b0e577497b9","cdb18736-9ed1-4ad9-a6d1-f623ec08ed43","Стрелкови функции","35","https://www.loom.com/embed/841abd8e5b694f8e9aa50d50d3b6a98e?sid=599a26d1-84f2-4c02-ae6a-73d6f2fe429c","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
"92a770d1-f0ae-46a8-859a-c396572dde39","00950471-14e8-48ce-b191-4db30386af72","Имплементиране на flexbox","18","https://www.loom.com/embed/2c7705783cc84e17bfba44000c719c19?sid=3a8f7e37-845b-439a-a664-789e4fddeabc","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
"92f95fcb-b876-411c-9d25-5895e9b1dabf","dcb2bdf7-1cb0-413a-9686-47a77c82d5c9","Stack Overflow","28",,"4e79bd52-626c-4bb7-8b45-1de9d5c399ff"
"94ee2947-aed1-456e-b587-62fc18c478e8","ac357ecf-4898-4449-9dcd-89470fc6affc","Функции","25","https://www.loom.com/embed/a2065e79231946ceb5edd56129a7017e?sid=ecd9e139-435e-404e-8d28-e9420fd0e32e","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
"9524195e-ac38-46bb-af0d-da5da26b1bc0","4bf105e9-3fe2-49d7-8658-af7c71fc5d78","Clippy","8",,"38c3c5f4-5304-4af8-83af-4ea4d8524785"
"960f0aa9-be88-450f-bd5d-96375f1284b7","66bd1026-a3a7-4a45-92e5-ea06b91764bf","Предизвикателство #4","28","https://www.loom.com/embed/6553a7cf476748529ddf5b094762cad4?sid=7092e4f7-1f75-424b-ae59-33e494cbb6ff","f1ccb3b6-fdc1-4357-88a4-6a0ebcf1dc45"
"994ade9a-7881-4b99-970b-a49c16797dca","a31fdcd6-2c9e-4627-a639-9d2b5efb5074","Изграждане на долния футър","82","https://www.loom.com/embed/81141afa0631416492263945acfd66ce?sid=79ce4dc9-1298-4ab9-8b71-9c4da4adbd17","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
"9a2689e6-5d2c-4c59-8a5d-05d848f3a7ae","ee1f042b-b59a-4643-b935-8bfa478107a9","Hero Icons","21",,"b0023793-2d7a-467b-bd98-6ad1ea5773d0"
"9ad7d7ae-a537-4618-ae3a-1972cdae4864","cdb18736-9ed1-4ad9-a6d1-f623ec08ed43","Решения - if/else","32","https://www.loom.com/embed/b910aabf2b8044b09d054197a436bbcb?sid=b33166d2-26b0-47cc-83c7-07b3c9cddf98","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
"9ccab40e-4cd6-448b-b60a-b7973ccd7651","a31fdcd6-2c9e-4627-a639-9d2b5efb5074","Изглед за телефони","88","https://www.loom.com/embed/b83502e3404a462dab29f99e439247dc?sid=f11336e1-769b-4945-a3bd-267d8d830e3d","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
"9e0aa4a0-1e87-4904-970a-3cdbd0744383","5ccbbd1b-c5ea-44b7-a5ac-f6e36293a0dd","Прочети това преди да започнеш","1",,"47afc7bd-9750-4571-9111-f2d46d1f4e41"
"9e97104d-b66c-4c0d-9448-a513cfbdedb1","9e0be2f0-c846-4d75-bef0-4eea53dc0276","Имплементиране на логиката на играта","48","https://www.loom.com/embed/d795c9cdcb394aa6b428e5d3afb0d3bd?sid=00098498-385d-4e0e-a9be-12539cee48e9","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
"9efdb17a-8b8e-466a-bc50-33ff3c4ce6bf","8c25c482-89ab-4138-bdc3-778f6d92904e","Логически оператори","17","https://www.loom.com/embed/3c1db7d920954fdeb5ed2ecfdf613a3a?sid=07a18eec-3247-4443-8efc-7565d9877183","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
"9fe280bb-9724-4729-8ed7-4b16c336cec5","b0ab7cfc-ff3f-4939-ab86-6ee10085dc4b","Снимки и атрибути","4","https://www.loom.com/embed/e2e2f9fbf812473abc915ec8ba4c7cde?sid=f6ef811b-e4a7-4ea1-a18b-17150adce550","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
"a0c3ce7b-300f-45c2-ae95-5b109859ec41","e93f82ed-8eab-4625-bc54-add9f03fc6fd","Итерация: for цикъл","38","https://www.loom.com/embed/03fc09d650ba4e5fb69cc7517e9f4447?sid=d5d72e4a-2e2b-43bb-80c1-76d2eec6e02e","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
"a2c264a5-fd7a-4044-8cda-b72839ab15c6","66bd1026-a3a7-4a45-92e5-ea06b91764bf","Стилиране на текст","13","https://www.loom.com/embed/d47ce0d9b8f9465ca98bd646978dc2f3?sid=5823f7eb-9ee5-47ce-b3b2-9544d95493bc","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
"a325f605-28ae-4324-8d3d-4d6b0e64dd75","b0ab7cfc-ff3f-4939-ab86-6ee10085dc4b","Семантичен HTML","7","https://www.loom.com/embed/412d05ba3929445e8cc7471d56b9b9db?sid=344ae75d-f5d8-4d24-9652-13f8aa7d8277","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
"a328b728-cf8f-4344-8013-fe1ec2c9fbbe","4bf105e9-3fe2-49d7-8658-af7c71fc5d78","CSS за хора, които мразят CSS","6",,"7fc26588-1bad-452c-9a54-a9d69540aa45"
"a4091502-cfb7-483d-bf84-b6643240f34f","8c25c482-89ab-4138-bdc3-778f6d92904e","Изрази и оператори","20","https://www.loom.com/embed/bc9e79ee5b064efb87f9d73105096865?sid=69859450-a494-4aa5-917b-5840e4fda850","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
"a42dfb33-695d-4ef8-99ed-abc95c71286c","66bd1026-a3a7-4a45-92e5-ea06b91764bf","Теория на CSS #4: Видове кутии","29","https://www.loom.com/embed/b4cadd8b17cb45bdbc454095b3758278?sid=3f4252e0-381a-4cc9-8710-57a562cbf95e","f1ccb3b6-fdc1-4357-88a4-6a0ebcf1dc45"
"a4be93ae-f78a-499d-a24e-c9da9eb662d9","9b649395-a843-45bf-b3bb-849884262530","Определяне размера на колони и редове в Grid","47","https://www.loom.com/embed/3d153f7df8b945529ce605c6ed12a018?sid=763bd5fd-f37d-4786-a076-66a67d7a1288","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
"a5fba434-4153-4350-ae32-883ed1aad5a7","2b4b56cc-97fe-4211-b3e8-3c175ef37532","Въведение в раздела","61","https://www.loom.com/embed/d4a2a9603b3b4e0e83b69bd4793daa99?sid=e6f88ec4-c5e3-4c53-a3b5-1dd246e2d4b4","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
"a67ac0f6-bdd9-454b-9d94-f6d1b97e0a35","b0ab7cfc-ff3f-4939-ab86-6ee10085dc4b","Линкове","5","https://www.loom.com/embed/3a714baa0b5641bfbe718c47e7eb02e6?sid=6abe24aa-f9ae-4886-8f5c-9c59f489bb69","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
"a70d7f49-65f1-4b0e-a9e9-6f0a5bd6e8e3","13e1047d-4530-4c0a-887b-c43de1b48a19","HTML - Структура","5","https://www.loom.com/embed/9ce3f12ed0f9401c902baa8de078eaa8?sid=fa5095ed-dc83-4162-b540-967cf3cbf3e8","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
"a9265787-4b3e-44db-b866-2e0af39cf04d","66bd1026-a3a7-4a45-92e5-ea06b91764bf","Добавяне на размери","26","https://www.loom.com/embed/7adb7e6ab22b4f2cae0ecc43e479067a?sid=d03f11a3-9638-4ead-b092-895103dc3577","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
"abb2b086-0d69-4ac3-afb0-9f46e7a9971a","a31fdcd6-2c9e-4627-a639-9d2b5efb5074","Изграждане на раздел ""Проекти"" част 2","77","https://www.loom.com/embed/e4c23127b6de49478ff59830bb0dd339?sid=ab89e036-d042-4812-b6d2-3224e03fbbc7","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
"ae32b82f-2d88-42bd-906a-9ff47a3e3d58","cdb18736-9ed1-4ad9-a6d1-f623ec08ed43","Какво е JavaScript","28","https://www.loom.com/embed/d52f5b659dad426baad38f1449286927?sid=67a97458-b933-497e-af1b-3dd10bf01b19","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
"b0211621-772b-47b1-bb34-86578cd940b0","8c25c482-89ab-4138-bdc3-778f6d92904e","Оператори за равенство: == срещу ===","15","https://www.loom.com/embed/79c0427313db43cbbb09a12ca7fbedde?sid=d0c34d59-551b-4318-bec6-3deed905dc33","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
"b04ead45-e872-4d93-81c4-9d010dbace15","00950471-14e8-48ce-b191-4db30386af72","Модела на кутията","15","https://www.loom.com/embed/e2c57cb2b97947138af1fbc2316840f7?sid=eb6f98bf-70bc-4cc4-916f-6a63ca6abda5","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
"b111106e-28c9-4e6e-9924-44b9fbb42eae","a31fdcd6-2c9e-4627-a639-9d2b5efb5074","Изглед за таблетите с пейзаж","84","https://www.loom.com/embed/d1c3312e43994dc7bb3e80155e6f2682?sid=1ba1e605-3f6e-4c2d-beaa-fc6bd1cade99","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
"b1912bdf-c3d9-4e45-b564-a055497ffe2b","ac357ecf-4898-4449-9dcd-89470fc6affc","Разлики в дефинирането на функции","26","https://www.loom.com/embed/2d447c341ac148b9841d9ec3db29d6d7?sid=1fdf0e57-7434-4c55-a57a-9b630afbd1b1","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
"b3424ac5-f434-4f51-83b4-37dc4afe1ba2","2b4b56cc-97fe-4211-b3e8-3c175ef37532","Циклиране на масиви: for-of цикъл","70","https://www.loom.com/embed/9b07eaef70fa4213b6255edaec76eb2c?sid=8ab968c2-c6ca-4afa-a89b-fa69fed06be6","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
